-206.728201,-209.917267,-206.728201,-225.407016,-241.807927,-256.386515,-267.776037,-260.942324,-268.231618,-269.598360,-263.220228,-251.375126,
-257.297677,-249.097221,-242.719089,-238.163280,-231.785148,-226.773759,-238.163280,-247.274898,-253.197449,-260.486743,-269.598360,-264.586971,
-269.142779,-282.810205,-282.810205,-280.076720,-278.709978,-266.409294,-255.019773,-252.741868,-244.541413,-244.996993,-263.220228,-275.976492,
-280.532301,-266.864875,-272.787426,-271.420684,-269.142779,-274.609750,-286.910433,-290.099499,-286.454852,-291.466242,-282.354624,-296.477631,
-292.377403,-279.621139,-260.031162,-255.475353,-239.530023,-239.985604,-241.352347,-241.807927,-238.163280,-235.885376,-236.340957,-230.418406,
-239.530023,-238.163280,-228.596082,-234.974214,-215.384237,-195.338679,-201.716811,-198.527745,-193.971937,-188.960547,-196.705422,-202.627973,
-190.782870,-183.949157,-184.860319,-197.616583,-195.794260,-192.149613,-186.227062,-180.760091,-167.092665,-174.837540,-174.381959,-175.293121,
-166.181504,-164.814761,-173.926378,-178.026606,-181.215672,-174.837540,-187.593804,-177.115444,-181.215672,-175.293121,-168.003827,-176.659864,
-168.914989,-165.725923,-188.960547,-172.104055,-190.782870,-189.416128,-181.215672,-180.304511,-175.748702,-186.682643,-176.659864,-182.582415,
-180.760091,-190.327290,-190.782870,-193.516356,-196.249841,-186.227062,-182.582415,-181.215672,-183.037996,-179.848930,-173.926378,-173.926378,
-172.104055,-182.126834,-181.215672,-170.281732,-174.837540,-169.370570,-160.714533,-173.015217,-171.192893,-174.381959,-170.281732,-161.625695,
-174.381959,-188.504966,-174.837540,-175.293121,-179.848930,-176.204283,-179.848930,-171.192893,-179.393349,-177.115444,-174.837540,-173.926378,
-185.315900,-172.559636,-172.559636,-169.826151,-170.281732,-154.336401,-157.525467,-179.393349,-185.771481,-178.026606,-165.270342,-163.448019,
-152.514078,-163.903599,-167.092665,-157.981048,-151.147335,-155.703144,-159.803372,-165.725923,-167.548246,-161.170114,-164.359180,-163.448019,
-175.748702,-178.937768,-173.470798,-165.725923,-175.293121,-165.725923,-178.937768,-178.026606,-168.914989,-164.359180,-148.413850,-152.969659,
-154.791982,-173.926378,-166.181504,-157.981048,-167.548246,-167.548246,-169.370570,-181.215672,-160.714533,-168.914989,-166.181504,-173.926378,
-165.270342,-153.880820,-147.958269,-169.370570,-167.092665,-173.015217,-169.826151,-168.003827,-171.648474,-160.714533,-139.302233,-127.912711,
-112.878542,-113.334123,-122.901321,-132.012939,-102.400183,-75.520911,-81.443463,-87.366014,-96.933212,-88.277176,-90.555080,-96.477631,
-84.176948,-76.432073,-88.277176,-84.632529,-91.466242,-99.666697,-85.088110,-84.176948,-89.188337,-86.454852,-88.732757,-86.910433,
-85.543691,-91.466242,-101.944602,-98.299955,-90.555080,-85.999271,-81.899044,-70.965103,-71.876265,-85.543691,-97.844374,-96.022050,
-104.222506,-107.867153,-97.388793,-84.632529,-85.543691,-91.921823,-97.388793,-108.322734,-103.766925,-104.678087,-104.678087,-117.889932,
-114.245285,-118.345513,-114.245285,-137.935490,-130.190615,-125.179226,-131.101777,-136.113167,-143.858041,-152.969659,-143.858041,-150.236173,
-156.158725,-149.780593,-150.691754,-153.425239,-153.425239,-152.058497,-159.803372,-156.158725,-157.525467,-160.258952,-152.969659,-155.247563,
-157.981048,-163.448019,-178.026606,-167.092665,-160.714533,-152.058497,-168.003827,-169.826151,-167.092665,-172.104055,-168.914989,-165.270342,
-170.737312,-173.470798,-186.682643,-179.848930,-180.304511,-185.315900,-185.315900,-176.659864,-183.493577,-188.049385,-189.416128,-204.905877,
-239.074442,-237.707700,-244.085832,-250.463964,-258.664419,-251.375126,-245.908155,-235.429795,-240.441185,-234.063053,-224.951435,-229.962825,
-240.896766,-229.051663,-237.707700,-237.252119,-230.418406,-230.873987,-243.174670,-247.730479,-256.386515,-256.386515,-269.142779,-277.798816,
-258.208839,-251.830706,-239.530023,-240.441185,-243.630251,-241.807927,-252.741868,-269.142779,-265.498132,-263.675809,-269.598360,-280.076720,
-276.887654,-281.443463,-271.876265,-285.543691,-282.810205,-289.643918,-297.844374,-287.821595,-300.122278,-285.543691,-265.953713,-248.641640,
-250.008383,-238.163280,-254.564192,-243.174670,-240.896766,-232.240729,-242.719089,-236.796538,-241.807927,-246.819317,-231.785148,-239.074442,
-198.527745,-185.315900,-186.227062,-197.161003,-191.238451,-192.149613,-189.871709,-191.238451,-197.161003,-195.338679,-198.072164,-206.728201,
-193.060775,-196.705422,-203.083554,-209.917267,-203.994716,-193.060775,-188.960547,-177.115444,-189.416128,-195.794260,-184.404738,-192.149613,
-202.172392,-195.338679,-192.149613,-189.416128,-198.072164,-196.249841,-198.983326,-192.605194,-194.883098,-191.694032,-180.304511,-192.149613,
-188.960547,-198.527745,-204.450296,-195.794260,-203.539135,-193.060775,-195.794260,-199.894488,-208.550524,-209.461686,-206.272620,-205.817039,
-207.183782,-219.028884,-219.028884,-209.461686,-211.739590,-204.450296,-208.094943,-214.928656,-213.106333,-222.217950,-221.306788,-214.928656,
-217.206561,-219.484465,-220.851208,-216.750980,-233.151891,-214.017495,-192.149613,-205.817039,-204.450296,-196.249841,-209.917267,-211.284009,
-202.627973,-199.894488,-203.083554,-195.338679,-190.327290,-193.060775,-188.049385,-189.416128,-195.794260,-197.616583,-183.949157,-189.416128,
-192.149613,-187.138224,-185.315900,-200.805650,-201.261230,-209.461686,-193.060775,-183.949157,-194.883098,-180.760091,-178.937768,-189.416128,
-194.427517,-190.327290,-179.393349,-176.204283,-176.659864,-167.548246,-181.671253,-186.682643,-181.671253,-182.582415,-174.381959,-177.115444,
-183.037996,-189.871709,-201.261230,-177.115444,-183.037996,-172.104055,-182.582415,-174.837540,-171.648474,-176.659864,-190.327290,-185.315900,
-188.049385,-185.771481,-186.227062,-184.404738,-183.949157,-186.682643,-191.694032,-176.659864,-177.115444,-181.671253,-193.971937,-181.671253,
-180.760091,-161.170114,-172.104055,-175.748702,-176.204283,-155.703144,-135.202005,-141.580137,-132.468520,-127.001549,-131.557358,-129.279454,
-84.632529,-99.666697,-93.744146,-89.188337,-98.755536,-81.899044,-82.810205,-79.165558,-75.976492,-83.721367,-84.632529,-83.265786,
-90.099499,-79.165558,-78.254397,-69.142779,-72.787426,-80.532301,-75.520911,-86.454852,-81.443463,-79.621139,-92.832984,-93.288565,
-89.188337,-80.987882,-85.543691,-79.165558,-73.698588,-94.655308,-92.832984,-99.666697,-93.288565,-100.122278,-101.489021,-97.388793,
-89.188337,-98.299955,-93.744146,-98.755536,-108.322734,-109.233896,-107.411572,-105.133668,-113.789704,-115.612028,-125.179226,-122.445741,
-125.179226,-127.457130,-134.746424,-130.646196,-147.502688,-138.391071,-142.035718,-149.325012,-149.325012,-149.325012,-155.247563,-143.858041,
-148.413850,-152.514078,-157.981048,-155.247563,-152.058497,-144.313622,-147.047107,-157.069886,-162.081276,-146.591526,-158.892210,-163.448019,
-144.769203,-152.058497,-153.880820,-160.258952,-163.448019,-164.814761,-157.981048,-162.536857,-164.359180,-166.637085,-166.637085,-166.181504,
-162.536857,-157.069886,-154.791982,-163.448019,-166.181504,-164.814761,-178.937768,-200.805650,-200.350069,-200.805650,-206.272620,-222.217950,
-210.828429,-213.106333,-203.083554,-193.060775,-191.694032,-189.416128,-186.682643,-183.949157,-188.049385,-188.960547,-195.338679,-209.461686,
-212.650752,-216.295399,-213.106333,-228.140501,-230.873987,-247.274898,-253.197449,-245.908155,-251.830706,-241.807927,-220.851208,-222.673531,
-211.284009,-230.873987,-221.762369,-227.684921,-227.229340,-231.785148,-225.407016,-238.618861,-241.807927,-234.063053,-235.429795,-241.807927,
-243.630251,-251.830706,-250.463964,-260.486743,-240.441185,-219.940046,-214.017495,-199.438907,-193.971937,-176.204283,-187.138224,-193.971937,
-196.705422,-188.960547,-179.848930,-178.026606,-188.960547,-192.149613,-193.060775,-171.192893,-136.568747,-130.190615,-132.012939,-138.391071,
-127.912711,-126.090388,-128.823873,-131.557358,-132.012939,-137.479909,-139.757814,-146.591526,-148.413850,-134.746424,-136.113167,-127.001549,
-142.491299,-117.889932,-121.078998,-131.101777,-121.990160,-123.356902,-134.746424,-128.823873,-142.946880,-133.835262,-130.190615,-136.568747,
-137.935490,-132.924101,-145.224784,-130.646196,-136.568747,-130.190615,-142.491299,-147.958269,-137.479909,-149.325012,-151.147335,-141.580137,
-140.213394,-142.946880,-140.213394,-137.935490,-140.668975,-143.402460,-143.858041,-149.780593,-136.113167,-136.568747,-146.135946,-146.135946,
-146.135946,-150.691754,-139.757814,-133.835262,-130.646196,-120.623417,-131.101777,-137.024328,-137.935490,-137.479909,-147.502688,-146.135946,
-140.213394,-132.012939,-143.858041,-151.147335,-157.069886,-149.325012,-137.024328,-129.279454,-145.224784,-144.313622,-138.391071,-134.746424,
-145.224784,-137.024328,-144.769203,-147.502688,-142.491299,-134.290843,-134.290843,-139.302233,-140.213394,-141.124556,-146.135946,-149.780593,
-170.281732,-158.892210,-144.313622,-142.035718,-143.402460,-144.769203,-147.502688,-152.058497,-156.614306,-147.047107,-148.869431,-150.236173,
-150.691754,-162.081276,-151.147335,-160.714533,-162.081276,-164.359180,-157.069886,-147.047107,-149.325012,-170.737312,-158.436629,-143.858041,
-134.746424,-136.568747,-120.167836,-131.557358,-124.723645,-120.623417,-131.101777,-136.568747,-133.835262,-141.124556,-138.391071,-132.012939,
-129.735034,-134.290843,-128.823873,-140.213394,-132.468520,-134.290843,-127.457130,-129.279454,-135.657586,-144.313622,-127.912711,-131.101777,
-102.400183,-105.589249,-106.955991,-94.655308,-74.609750,-75.520911,-77.798816,-66.409294,-47.274898,-33.607472,-59.120000,-59.120000,
-62.764647,-59.575581,-54.108611,-49.097221,-50.919545,-49.097221,-55.930934,-41.352347,-44.085832,-52.741868,-52.286287,-48.641640,
-61.853485,-52.286287,-44.996993,-40.896766,-24.495855,-31.785148,-50.463964,-54.564192,-44.085832,-48.641640,-68.231618,-55.930934,
-59.575581,-62.309066,-58.664419,-59.575581,-80.987882,-59.575581,-61.853485,-69.142779,-62.309066,-68.231618,-63.675809,-76.432073,
-52.741868,-63.675809,-75.976492,-74.609750,-65.953713,-79.165558,-70.509522,-81.899044,-93.288565,-95.110889,-92.832984,-89.188337,
-113.334123,-106.500410,-112.422962,-120.167836,-118.345513,-120.167836,-121.078998,-130.646196,-115.156447,-130.646196,-130.190615,-124.268064,
-115.612028,-129.735034,-119.256675,-121.534579,-130.646196,-132.012939,-127.001549,-129.735034,-135.202005,-121.990160,-126.090388,-132.468520,
-140.668975,-133.379681,-140.213394,-141.124556,-137.935490,-147.958269,-136.568747,-130.646196,-131.101777,-136.568747,-132.924101,-130.190615,
-132.924101,-150.691754,-172.559636,-187.593804,-184.404738,-188.960547,-191.238451,-193.516356,-196.705422,-186.227062,-171.648474,-173.926378,
-167.548246,-158.436629,-164.814761,-170.281732,-166.637085,-178.026606,-166.181504,-178.026606,-187.593804,-188.504966,-201.261230,-200.805650,
-214.473075,-214.928656,-219.484465,-223.129112,-223.129112,-204.905877,-198.983326,-207.639362,-203.994716,-207.183782,-219.484465,-225.407016,
-223.129112,-232.240729,-229.051663,-231.329567,-229.962825,-234.974214,-229.051663,-223.584693,-245.908155,-245.452574,-231.785148,-245.908155,
-197.161003,-191.694032,-181.671253,-170.737312,-176.659864,-183.493577,-172.104055,-177.115444,-173.926378,-189.416128,-173.926378,-178.026606,
-177.571025,-183.493577,-170.737312,-147.502688,-126.545968,-125.179226,-138.846652,-147.502688,-131.557358,-130.646196,-138.391071,-132.012939,
-139.757814,-130.646196,-132.924101,-128.823873,-124.268064,-122.901321,-127.457130,-130.646196,-132.468520,-122.901321,-120.167836,-139.757814,
-128.823873,-137.024328,-142.491299,-140.668975,-131.557358,-133.379681,-137.479909,-132.012939,-126.545968,-136.113167,-141.124556,-135.202005,
-128.823873,-124.268064,-124.268064,-120.167836,-139.757814,-132.924101,-127.457130,-123.812483,-123.812483,-120.623417,-130.190615,-123.812483,
-131.557358,-136.568747,-138.391071,-130.646196,-132.468520,-132.924101,-142.035718,-142.491299,-133.835262,-133.835262,-141.124556,-131.557358,
-135.657586,-137.479909,-145.680365,-140.213394,-142.035718,-132.012939,-130.646196,-140.668975,-135.202005,-136.113167,-141.580137,-148.413850,
-158.436629,-144.769203,-141.580137,-142.491299,-146.591526,-147.502688,-142.491299,-142.946880,-138.846652,-147.958269,-150.691754,-150.236173,
-154.791982,-150.236173,-130.646196,-134.290843,-131.101777,-136.568747,-131.557358,-139.302233,-151.147335,-138.391071,-137.024328,-141.124556,
-137.479909,-143.858041,-136.568747,-126.545968,-135.657586,-127.001549,-127.001549,-125.634807,-122.901321,-130.190615,-135.657586,-127.457130,
-139.757814,-127.001549,-130.190615,-135.202005,-159.803372,-140.668975,-137.935490,-129.735034,-123.812483,-134.290843,-133.835262,-143.858041,
-150.691754,-138.846652,-150.691754,-153.425239,-154.791982,-149.780593,-148.869431,-147.958269,-158.436629,-158.436629,-152.058497,-143.858041,
-139.757814,-137.024328,-151.147335,-146.591526,-150.236173,-149.325012,-142.946880,-121.990160,-124.723645,-105.589249,-103.766925,-106.500410,
-96.933212,-98.299955,-84.176948,-62.309066,-56.386515,-57.297677,-62.764647,-62.309066,-58.208839,-60.942324,-58.208839,-55.475353,
-50.463964,-44.996993,-34.518634,-31.785148,-54.108611,-58.208839,-44.085832,-43.630251,-54.564192,-49.552802,-40.896766,-34.063053,
-41.807927,-47.274898,-59.120000,-43.630251,-53.653030,-54.108611,-45.452574,-39.985604,-44.085832,-54.564192,-58.664419,-50.463964,
-64.586971,-39.074442,-39.074442,-39.985604,-55.019773,-63.220228,-63.220228,-55.930934,-58.208839,-65.042552,-70.053941,-65.498132,
-73.243007,-68.687198,-86.454852,-100.122278,-93.288565,-76.887654,-78.254397,-92.377403,-102.400183,-95.566470,-102.855763,-98.299955,
-114.245285,-112.878542,-122.901321,-107.411572,-95.566470,-106.955991,-103.311344,-86.910433,-83.721367,-87.821595,-87.821595,-93.288565,
-86.454852,-103.311344,-103.311344,-93.744146,-98.299955,-101.944602,-108.322734,-96.477631,-101.033440,-104.222506,-106.955991,-90.099499,
-96.477631,-92.377403,-104.222506,-108.778315,-106.500410,-117.434351,-116.067609,-115.156447,-104.222506,-117.434351,-146.591526,-156.614306,
-150.236173,-165.270342,-175.293121,-170.281732,-148.413850,-154.336401,-152.514078,-140.213394,-141.580137,-132.468520,-136.113167,-132.924101,
-137.935490,-142.946880,-152.969659,-134.746424,-147.047107,-142.491299,-160.258952,-172.104055,-178.937768,-188.049385,-186.682643,-183.037996,
-181.671253,-169.370570,-162.992438,-163.448019,-173.926378,-189.871709,-178.026606,-169.370570,-172.104055,-164.359180,-179.393349,-188.504966,
-191.238451,-180.760091,-183.037996,-188.049385,-184.860319,-189.416128,-181.671253,-177.115444,-162.992438,-144.769203,-127.001549,-121.990160,
-124.268064,-122.445741,-110.600638,-128.368292,-135.657586,-127.912711,-123.812483,-123.812483,-119.256675,-127.912711,-124.268064,-81.899044,
-75.976492,-71.876265,-85.088110,-79.165558,-76.432073,-75.520911,-76.432073,-83.265786,-78.709978,-61.397905,-66.864875,-77.798816,
-74.609750,-66.864875,-64.131390,-65.042552,-56.386515,-55.475353,-55.930934,-60.486743,-54.108611,-51.830706,-66.864875,-57.753258,
-61.853485,-60.942324,-55.930934,-58.208839,-66.409294,-59.575581,-48.186060,-52.286287,-46.363736,-52.741868,-60.486743,-58.664419,
-57.753258,-58.664419,-55.019773,-64.131390,-63.220228,-71.420684,-55.930934,-50.463964,-65.953713,-62.309066,-57.297677,-64.586971,
-60.486743,-68.231618,-63.675809,-68.231618,-46.363736,-47.274898,-50.919545,-38.618861,-43.630251,-54.564192,-56.386515,-55.930934,
-52.286287,-55.475353,-55.019773,-51.830706,-45.452574,-46.819317,-53.653030,-61.397905,-66.409294,-65.953713,-56.386515,-62.764647,
-65.498132,-59.575581,-45.908155,-49.097221,-52.741868,-56.386515,-54.564192,-48.186060,-45.908155,-43.630251,-51.830706,-45.908155,
-42.263508,-39.530023,-47.730479,-55.019773,-32.240729,-35.429795,-33.151891,-42.263508,-37.252119,-35.429795,-43.174670,-32.696310,
-26.318178,-34.518634,-31.329567,-33.607472,-29.962825,-19.940046,-22.217950,-40.896766,-40.441185,-44.541413,-39.530023,-54.564192,
-45.908155,-46.363736,-32.696310,-33.151891,-36.340957,-42.719089,-50.008383,-36.340957,-45.452574,-43.174670,-39.985604,-36.796538,
-41.807927,-36.796538,-44.085832,-42.719089,-38.618861,-28.140501,-37.707700,-37.252119,-34.518634,-46.819317,-29.507244,-34.063053,
-40.896766,-52.741868,-46.819317,-27.684921,-22.673531,-18.573303,2.383417,6.028063,11.950615,10.128291,17.417585,49.308246,
46.119180,43.841275,35.185239,31.996173,19.239909,31.085011,37.918724,45.663599,38.829886,45.208018,53.864054,42.930114,
47.030341,52.952893,46.574761,34.729658,39.285467,36.551981,48.852665,44.296856,30.173849,37.463143,37.007562,43.841275,
52.952893,48.397084,37.463143,40.196628,29.262688,33.818496,42.930114,38.374305,42.930114,36.096401,42.474533,35.185239,
33.818496,19.239909,27.440364,27.895945,24.251298,11.950615,12.406196,3.750159,-7.183782,5.116902,-10.372848,-12.650752,
-11.284009,-9.917267,-17.662142,-30.418406,-25.862597,-18.573303,-28.140501,-24.951435,-26.318178,-28.140501,-35.429795,-23.584693,
-25.407016,-29.507244,-37.707700,-29.507244,-23.129112,-31.785148,-25.407016,-27.229340,-25.407016,-27.684921,-17.662142,-27.229340,
-31.329567,-48.641640,-30.873987,-37.252119,-29.507244,-34.063053,-45.908155,-35.885376,-36.796538,-22.673531,-16.295399,-19.940046,
-41.352347,-32.240729,-55.930934,-59.120000,-62.764647,-79.165558,-106.500410,-111.511800,-94.655308,-106.500410,-106.500410,-104.222506,
-89.643918,-96.022050,-84.632529,-84.632529,-84.632529,-84.176948,-94.655308,-93.288565,-99.211116,-86.910433,-96.022050,-103.766925,
-99.666697,-101.489021,-108.322734,-123.812483,-136.113167,-128.368292,-122.445741,-130.190615,-124.268064,-119.712255,-115.156447,-114.245285,
-139.302233,-127.457130,-121.990160,-131.101777,-132.012939,-130.646196,-134.746424,-146.135946,-151.147335,-150.236173,-157.981048,-157.069886,
-154.791982,-150.236173,-146.591526,-133.835262,-123.812483,-115.612028,-110.145057,-107.411572,-104.678087,-103.766925,-96.477631,-89.188337,
-100.577859,-97.388793,-105.589249,-99.666697,-102.400183,-90.555080,-74.154169,-66.864875,-60.942324,-70.965103,-72.787426,-72.331845,
-61.397905,-70.053941,-80.076720,-73.698588,-62.309066,-69.142779,-70.053941,-63.675809,-62.309066,-61.397905,-72.787426,-72.331845,
-50.463964,-49.552802,-68.231618,-69.598360,-73.698588,-77.343235,-67.776037,-76.432073,-63.675809,-68.231618,-68.231618,-69.598360,
-76.432073,-81.443463,-64.586971,-65.042552,-70.509522,-68.687198,-69.598360,-61.853485,-56.386515,-53.653030,-48.186060,-45.908155,
-62.309066,-54.108611,-66.864875,-74.154169,-83.265786,-65.953713,-67.320456,-75.976492,-68.231618,-59.575581,-75.976492,-72.331845,
-80.532301,-63.220228,-66.864875,-70.965103,-74.154169,-74.154169,-76.432073,-79.621139,-81.899044,-73.698588,-64.586971,-86.910433,
-63.220228,-71.420684,-75.065331,-76.887654,-60.486743,-50.463964,-60.031162,-70.053941,-65.042552,-52.741868,-49.552802,-55.475353,
-62.309066,-54.564192,-67.320456,-65.953713,-64.586971,-68.231618,-62.764647,-67.776037,-52.741868,-53.653030,-58.208839,-58.664419,
-60.486743,-58.208839,-51.830706,-65.042552,-54.108611,-38.618861,-55.019773,-60.486743,-57.297677,-46.363736,-45.908155,-57.297677,
-46.363736,-46.819317,-54.108611,-57.297677,-44.996993,-52.741868,-53.197449,-54.564192,-75.520911,-73.243007,-65.498132,-54.564192,
-53.197449,-58.208839,-74.609750,-64.586971,-64.131390,-62.309066,-70.965103,-59.575581,-57.297677,-70.965103,-65.953713,-69.142779,
-70.965103,-68.687198,-68.231618,-67.776037,-57.753258,-65.953713,-57.297677,-63.220228,-60.942324,-58.664419,-52.286287,-49.552802,
-30.873987,-30.418406,-14.473075,-17.206561,-19.484465,-17.662142,-1.261230,15.595262,21.517813,17.873166,19.695489,5.116902,
8.305968,4.205740,4.205740,7.394806,3.294578,-4.905877,-5.817039,-5.361458,1.016674,7.850387,9.217130,-0.805650,
6.483644,7.394806,31.996173,15.595262,2.838997,4.661321,6.939225,15.595262,5.116902,-1.716811,1.472255,1.927836,
-3.539135,2.838997,1.472255,-17.206561,-0.350069,-8.094943,-13.106333,-5.361458,-13.106333,-14.473075,-11.739590,-16.295399,
-21.306788,-25.862597,-24.951435,-42.263508,-42.263508,-50.919545,-52.286287,-55.475353,-54.564192,-53.653030,-61.853485,-73.698588,
-66.409294,-71.420684,-75.065331,-75.520911,-65.498132,-70.965103,-56.386515,-67.320456,-68.687198,-70.509522,-74.154169,-76.432073,
-80.532301,-70.053941,-68.687198,-70.509522,-70.509522,-72.787426,-70.053941,-67.776037,-59.120000,-80.532301,-75.976492,-68.687198,
-77.343235,-70.965103,-76.432073,-83.721367,-89.188337,-92.377403,-91.010661,-91.466242,-95.566470,-106.500410,-97.388793,-85.999271,
-128.823873,-150.691754,-154.336401,-151.147335,-166.637085,-169.826151,-159.803372,-161.170114,-157.069886,-157.069886,0.217754,0.080188,
2.530341,1.954518,1.733765,1.531451,1.367142,1.181056,0.951258,0.845533,0.650708,0.473631,0.218386,0.080579,
2.515757,2.006969,1.759224,1.533221,1.411033,1.194698,0.945445,0.723923,0.578644,0.422017,0.271284,0.079906,
2.530793,1.919725,1.813302,1.556924,1.377295,1.165548,0.938244,0.815324,0.563560,0.370936,0.209795,0.080006,
2.554861,1.950122,1.768904,1.471518,1.411701,1.202729,0.871107,0.717795,0.655979,0.409518,0.199875,0.080554,
2.562529,1.947459,1.736819,1.536535,1.390961,1.145582,0.923645,0.848232,0.659014,0.468051,0.220668,0.080526,
2.544807,1.975719,1.689709,1.554964,1.376740,1.138398,0.933007,0.785055,0.563643,0.361265,0.295752,0.080792,
2.538620,1.958048,1.714178,1.538788,1.328519,1.164671,1.004892,0.795423,0.577497,0.329241,0.237507,0.080370,
2.540567,1.994798,1.793063,1.543294,1.260004,1.199606,0.945986,0.791596,0.520444,0.398146,0.246728,0.080345,
2.565003,1.903409,1.700121,1.580671,1.506057,0.935578,1.072415,0.907898,0.657143,0.428012,0.217731,0.081615,
2.557748,2.013395,1.699648,1.501821,1.382127,1.161424,0.954478,0.748527,0.596189,0.384352,0.226041,0.080476,
2.553232,1.983403,1.735808,1.561715,1.340637,1.136693,0.950577,0.732191,0.607416,0.415877,0.215447,0.080463,
2.543778,2.010242,1.765035,1.521843,1.344664,1.122503,1.002503,0.751566,0.592996,0.384405,0.240620,0.080333,
2.549404,2.014878,1.731978,1.481471,1.333341,1.157608,0.975186,0.768004,0.581247,0.395013,0.227257,0.080752,
2.548130,1.977206,1.750277,1.516395,1.373391,1.150100,0.950931,0.753042,0.597268,0.415718,0.241162,0.080314,
2.532085,1.997218,1.765956,1.549909,1.317965,1.161586,0.958692,0.745789,0.572503,0.392795,0.236459,0.080463,
2.552781,1.993369,1.748762,1.540622,1.376956,1.136003,0.987215,0.770827,0.547321,0.395354,0.237095,0.080254,
2.549960,2.000766,1.733641,1.528111,1.305194,1.170728,0.972038,0.765730,0.570362,0.405656,0.227647,0.080713,
2.554180,1.973469,1.742635,1.544608,1.353966,1.155762,0.946900,0.741319,0.570970,0.383400,0.234804,0.080497,
2.540414,2.011236,1.753417,1.523600,1.367464,1.192200,0.930955,0.751071,0.552375,0.398182,0.249127,0.080397,
2.547527,2.005945,1.738126,1.536054,1.355853,1.134213,0.985617,0.769804,0.560181,0.389061,0.233047,0.080366,
2.537375,2.003482,1.729570,1.542432,1.311105,1.162151,0.952234,0.770066,0.564793,0.383890,0.243260,0.080586,
2.528761,1.980235,1.760514,1.561149,1.324812,1.151420,0.959124,0.749218,0.582144,0.423921,0.238890,0.080414,
2.553845,1.988305,1.775477,1.533366,1.322299,1.160854,0.959157,0.755606,0.552981,0.381398,0.238222,0.080459,
2.548624,1.997442,1.749100,1.538636,1.334218,1.159814,0.983360,0.748497,0.566619,0.403687,0.229425,0.080444,
2.543645,1.991831,1.724683,1.552620,1.355167,1.176245,0.921353,0.770169,0.563369,0.387553,0.239834,0.080636,
2.549140,1.983847,1.745696,1.588267,1.307666,1.161622,0.996739,0.738072,0.587613,0.372406,0.238766,0.080374,
